id,nhogar,miembro,comuna,dominio,edad,sexo,parentes_2,p5_2,p6_a,p6_b,estado,categori,t13,t14,t18,t28,t29,t29a,t30,sem_hs,t33,t34,t35,t37_cod_2,t37_coda_2,t38,t39,t40,t41_cod_2,t47,t48,t51_bis,i1,i4,i6_3,i10,i11,codioph,ioph_2,codioph_neto,ioph_neto_2,codios,ios_2,codioa,ioa_2,codlab,inglab_2,codi3_1x,i3_1x_2,codi3_2x,i3_2x_2,codi3_8x,i3_8x_2,codi3_est,i3_est_2,codi3_otr,i3_otr_2,codnolab,ingnolab_2,coding,ingtot_2,codi_tot,itfb_2,ipcfb_2,e2,e4,e6,e8,e12,e13,e14,edad_30,nivel,aesc,m1,m1_2,m2_anio,m3_anio,tipcob2_2,sn1_1,sn1_7,sn1_2,sn1_3,sn1_4,sn1_5,s8,sn14,sn16,s28,s29,fexp,sexotexto
981,1,1,3,resto ciudad,32,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,58,2,0,2,5601,3,2,4,4,53332,0,0,3,1,0,2,0,0,1,10000,1,10000,0,0,2,0,1,10000,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,1,15000,7500,2,0,0,0,Terciario/ superior no universitario,1,0,32,7,15,2,2,0,2011,1,2,2,2,2,2,2,2,0,Bueno,0,0,152,varon
981,1,2,3,resto ciudad,29,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,10,2,0,1,8501,7,2,3,5,41332,0,0,3,1,0,2,0,0,1,5000,1,5000,0,0,2,0,1,5000,2,0,2,0,2,0,2,0,2,0,2,0,1,5000,1,15000,7500,2,0,0,0,Universitario,1,0,29,7,17,2,2,0,2008,1,2,2,2,2,2,2,2,0,Muy bueno,2,0,152,mujer
982,1,1,9,resto ciudad,32,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,54,2,0,2,4803,3,2,2,3,30332,0,0,1,1,0,2,0,0,1,15000,1,15000,0,0,2,0,1,15000,2,0,2,0,2,0,2,0,2,0,2,0,1,15000,1,26400,6600,2,0,0,0,Terciario/ superior no universitario,2,1,32,6,13,4,5,2001,2001,2,1,2,2,2,2,2,2,0,Bueno,0,0,356,varon
982,1,2,9,resto ciudad,25,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,60,2,0,1,4808,3,2,2,3,20333,0,0,1,1,0,2,0,0,1,10700,1,10700,0,0,2,0,1,10700,2,0,2,0,2,0,2,0,2,0,2,0,1,10700,1,26400,6600,2,0,0,0,Secundario/ medio común,1,0,25,5,12,5,5,2005,2005,2,1,2,2,2,2,2,2,0,Bueno,1,1,356,mujer
982,1,3,9,resto ciudad,57,mujer,6,5,0,0,desocupado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,1,700,2,0,1,700,1,700,1,26400,6600,2,0,0,0,Primario común,1,0,56,3,7,4,5,2007,2007,1,2,2,2,2,2,2,2,0,Regular,1,2,356,mujer
982,1,4,9,resto ciudad,1,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26400,6600,3,0,0,0,No corresponde,0,0,0,8,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,0,0,356,mujer
983,1,1,6,resto ciudad,32,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,84,2,0,2,8401,6,1,2,4,48332,0,0,1,1,0,2,0,0,1,20000,1,20000,0,0,2,0,1,20000,2,0,2,0,2,0,2,0,2,0,2,0,1,20000,1,34000,17000,2,0,0,0,Terciario/ superior no universitario,2,1,32,6,13,1,1,0,2013,2,1,2,2,2,2,2,2,0,Bueno,0,0,384,varon
983,1,2,6,resto ciudad,30,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,56,1,1,2,8401,6,1,2,4,48313,0,0,1,1,0,2,0,0,1,14000,1,14000,0,0,2,0,1,14000,2,0,2,0,2,0,2,0,2,0,2,0,1,14000,1,34000,17000,2,0,0,0,Secundario/ medio común,1,0,29,5,12,6,6,0,2013,2,1,2,2,2,2,2,2,0,Bueno,1,2,384,mujer
984,1,1,5,inquilinatos hoteles inmuebles tomados,32,mujer,1,6,0,0,ocupado,3,0,0,0,0,0,0,2,25,1,1,2,9700,9,0,0,0,55314,0,0,3,1,0,2,0,0,1,2800,1,2800,1,4020,2,0,1,6820,2,0,2,0,2,0,1,900,2,0,1,900,1,7720,1,7720,3860,2,0,0,0,Terciario/ superior no universitario,1,0,32,7,15,4,5,2005,2007,1,2,2,2,2,2,2,2,0,Muy bueno,1,1,114,mujer
984,1,2,5,inquilinatos hoteles inmuebles tomados,6,varon,3,0,95,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7720,3860,1,1,2,0,No corresponde,0,0,5,1,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,114,varon
985,1,1,15,resto ciudad,32,varon,1,6,0,0,ocupado,2,0,0,0,0,0,0,1,43,2,0,2,7301,5,2,1,1,50131,2,0,0,0,0,0,2,0,1,40000,1,40000,0,0,2,0,1,40000,2,0,2,0,2,0,2,0,2,0,2,0,1,40000,1,40000,40000,2,0,0,0,Universitario,1,0,32,7,17,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,52,varon
986,1,1,15,resto ciudad,32,mujer,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,6400,5,1,2,4,10333,0,0,1,1,0,2,0,0,1,12000,1,12000,0,0,2,0,1,12000,2,0,2,0,2,0,2,0,2,0,2,0,1,12000,1,20000,6667,2,0,0,0,Universitario,2,4,32,6,16,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,1,1,585,mujer
986,1,2,15,resto ciudad,36,varon,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,8700,7,1,2,4,10333,0,0,1,1,0,2,0,0,1,8000,1,8000,0,0,2,0,1,8000,2,0,2,0,2,0,2,0,2,0,2,0,1,8000,1,20000,6667,2,0,0,0,Terciario/ superior no universitario,1,0,36,7,15,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,585,varon
986,1,3,15,resto ciudad,2,mujer,3,0,2,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000,6667,1,1,16,0,No corresponde,0,0,1,1,0,1,1,0,1,3,2,1,2,2,2,2,2,0,Excelente,0,0,585,mujer
987,1,1,14,resto ciudad,32,varon,1,2,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,9999,11,2,2,3,99999,0,0,1,1,0,2,0,0,9,22575,9,22575,0,0,2,0,9,22575,2,0,2,0,2,0,2,0,2,0,2,0,9,22575,9,22575,4515,2,0,0,0,Universitario,1,0,31,7,17,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,521,varon
987,1,2,14,resto ciudad,28,mujer,2,2,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,9,22575,4515,2,0,0,0,Universitario,1,0,28,7,17,1,1,0,1,2,1,2,2,2,2,2,1,1,Muy bueno,1,3,521,mujer
987,1,3,14,resto ciudad,4,varon,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22575,4515,1,2,18,0,No corresponde,0,0,4,1,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,0,0,521,varon
987,1,4,14,resto ciudad,2,varon,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22575,4515,1,2,16,0,No corresponde,0,0,2,1,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,0,0,521,varon
987,1,5,14,resto ciudad,0,varon,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22575,4515,3,0,0,0,No corresponde,0,0,0,8,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,0,0,521,varon
988,1,1,13,resto ciudad,32,varon,1,1,0,0,ocupado,2,0,0,0,0,0,0,2,50,1,1,2,9000,8,2,1,1,50131,2,0,0,0,0,0,2,0,1,13000,1,13000,1,4400,2,0,1,17400,2,0,2,0,2,0,2,0,2,0,2,0,1,17400,1,32400,16200,2,0,0,0,Universitario,1,0,31,7,17,1,1,0,2010,5,1,2,2,1,2,2,2,0,Excelente,0,0,322,varon
988,1,2,13,resto ciudad,30,mujer,2,1,0,0,ocupado,2,0,0,0,0,0,0,1,40,2,0,2,7000,5,2,2,1,43131,2,0,0,0,0,0,2,0,1,15000,1,15000,0,0,2,0,1,15000,2,0,2,0,2,0,2,0,2,0,2,0,1,15000,1,32400,16200,2,0,0,0,Universitario,1,0,30,7,17,1,1,0,1,3,2,1,2,2,2,2,2,0,Excelente,2,0,322,mujer
989,1,1,5,resto ciudad,32,varon,1,2,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,6200,5,2,2,3,81332,0,0,1,1,0,2,0,0,1,15000,1,15000,0,0,2,0,1,15000,2,0,2,0,2,0,2,0,2,0,2,0,1,15000,9,37000,18500,2,0,0,0,Universitario,2,3,32,6,15,1,1,0,1,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,127,varon
989,1,2,5,resto ciudad,32,mujer,2,2,0,0,ocupado,3,0,0,0,0,0,0,2,40,2,0,2,8501,7,2,2,3,41312,0,0,1,1,0,2,0,0,1,10000,1,10000,9,12000,2,0,9,22000,2,0,2,0,2,0,2,0,2,0,2,0,9,22000,9,37000,18500,2,0,0,0,Terciario/ superior no universitario,1,0,32,7,15,1,1,0,1,4,2,2,2,1,2,2,2,0,Muy bueno,2,0,127,mujer
990,1,1,13,resto ciudad,32,varon,1,3,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,6200,5,2,2,3,20202,0,0,1,1,0,2,0,0,1,25000,1,25000,0,0,2,0,1,25000,2,0,2,0,2,0,2,0,2,0,2,0,1,25000,1,25000,25000,2,0,0,0,Universitario,1,0,32,7,17,3,3,0,2010,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,370,varon
991,1,1,12,resto ciudad,32,mujer,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,45,2,0,1,8200,5,2,2,4,10332,0,0,1,1,0,2,0,0,1,15000,1,15000,0,0,2,0,1,15000,2,0,2,0,2,0,2,0,2,0,2,0,1,15000,1,45000,15000,2,0,0,0,Universitario,2,4,31,6,16,6,6,0,2012,3,2,1,2,2,2,2,2,0,Muy bueno,1,1,142,mujer
991,1,2,12,resto ciudad,34,varon,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,45,2,0,2,4803,3,2,2,4,30203,0,0,1,1,0,2,0,0,1,30000,1,30000,0,0,2,0,1,30000,2,0,2,0,2,0,2,0,2,0,2,0,1,30000,1,45000,15000,2,0,0,0,Universitario,2,2,34,6,14,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,142,varon
991,1,3,12,resto ciudad,1,varon,3,0,2,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45000,15000,1,3,16,0,No corresponde,0,0,1,1,0,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,142,varon
992,1,1,6,resto ciudad,32,varon,1,1,0,0,ocupado,1,0,0,0,0,0,0,1,50,2,0,2,1400,1,2,3,4,7001,2,0,0,0,0,0,1,1,1,10000,1,10000,0,0,2,0,1,10000,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,1,25000,8333,2,0,0,0,Universitario,1,0,32,7,17,6,6,0,2011,3,2,1,2,2,2,2,2,0,Muy bueno,0,0,181,varon
992,1,2,6,resto ciudad,33,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,6900,5,2,2,4,20331,0,0,1,1,0,2,0,0,1,15000,1,15000,0,0,2,0,1,15000,2,0,2,0,2,0,2,0,2,0,2,0,1,15000,1,25000,8333,2,0,0,0,Universitario,1,0,33,7,17,1,1,0,1,2,1,2,2,2,2,2,2,0,Excelente,1,1,181,mujer
992,1,3,6,resto ciudad,1,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000,8333,3,0,0,0,No corresponde,0,0,0,8,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,181,mujer
993,1,1,2,resto ciudad,32,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,4805,3,2,2,4,10332,0,0,1,1,0,2,0,0,1,20000,1,20000,0,0,2,0,1,20000,2,0,2,0,2,0,2,0,2,0,2,0,1,20000,1,45000,22500,2,0,0,0,Universitario,1,0,31,7,17,2,2,0,2008,2,1,2,2,2,2,2,1,3,Muy bueno,0,0,109,varon
993,1,2,2,resto ciudad,32,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,2500,1,2,2,4,10332,0,0,1,1,0,2,0,0,1,25000,1,25000,0,0,2,0,1,25000,2,0,2,0,2,0,2,0,2,0,2,0,1,25000,1,45000,22500,2,0,0,0,Universitario,1,0,32,7,17,2,2,0,2012,2,1,2,2,2,2,2,2,0,Muy bueno,2,0,109,mujer
994,1,1,15,resto ciudad,32,varon,1,1,0,0,ocupado,2,0,0,0,0,0,0,1,44,1,1,1,3100,1,2,1,1,80113,2,0,0,0,0,0,2,0,9,3000,9,3000,0,0,2,0,9,3000,2,0,2,0,2,0,2,0,2,0,2,0,9,3000,9,16400,4100,2,0,0,0,Universitario,2,2,32,6,14,1,1,0,1,1,2,2,2,2,2,2,2,0,Bueno,0,0,305,varon
994,1,2,15,resto ciudad,6,varon,3,0,1,3,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16400,4100,1,1,2,0,No corresponde,0,0,5,1,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Muy bueno,0,0,305,varon
994,1,3,15,resto ciudad,29,mujer,2,1,0,0,ocupado,2,0,0,0,0,0,0,1,36,1,1,2,9602,8,2,1,1,57113,2,0,0,0,0,0,2,0,9,8000,9,8000,0,0,2,0,9,8000,2,0,2,0,2,0,2,0,2,0,2,0,9,8000,9,16400,4100,2,0,0,0,Secundario/ medio común,1,0,28,5,12,6,6,0,2005,1,2,2,2,2,2,2,1,3,Bueno,1,1,305,mujer
994,1,4,15,resto ciudad,71,mujer,6,4,0,0,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5400,2,0,2,0,2,0,2,0,1,5400,1,5400,9,16400,4100,2,0,0,0,Primario común,1,0,71,3,7,1,1,0,1,2,1,2,2,2,2,2,2,0,Bueno,1,4,305,mujer
995,1,1,14,resto ciudad,32,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,2,50,2,0,2,7301,5,2,2,3,30332,0,0,2,2,1,2,0,0,1,25000,1,25000,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,4000,2000,2,0,0,0,Universitario,1,0,32,7,17,1,1,0,2010,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,183,varon
995,1,2,14,resto ciudad,31,mujer,2,1,0,0,ocupado,2,0,0,0,0,0,0,1,15,1,1,1,9000,8,2,1,1,50132,2,0,0,0,0,0,2,0,1,4000,1,4000,0,0,2,0,1,4000,2,0,2,0,2,0,2,0,2,0,2,0,1,4000,1,4000,2000,1,1,13,2,No corresponde,0,0,30,6,13,6,6,0,2009,4,2,2,2,1,2,2,2,0,Bueno,2,0,183,mujer
996,1,1,2,resto ciudad,32,mujer,1,6,0,0,ocupado,3,0,0,0,0,0,0,1,42,2,0,2,8600,7,1,2,4,40311,0,0,1,1,0,2,0,0,9,10000,9,10000,0,0,2,0,9,10000,2,0,2,0,2,0,2,0,2,0,2,0,9,10000,9,10000,10000,2,0,0,0,Universitario,1,0,32,7,17,3,3,0,2016,4,2,2,2,1,2,2,2,0,Muy bueno,2,0,246,mujer
997,1,1,4,resto ciudad,32,varon,1,2,0,0,ocupado,3,0,0,0,1,2,2,0,0,0,0,2,8401,6,1,2,4,11331,0,0,1,1,0,2,0,0,1,25000,1,25000,0,0,2,0,1,25000,2,0,2,0,2,0,2,0,2,0,2,0,1,25000,1,34000,8500,2,0,0,0,Universitario,1,0,32,7,17,6,6,0,1,2,1,2,2,2,2,2,2,0,Bueno,0,0,190,varon
997,1,2,4,resto ciudad,32,mujer,2,2,0,0,ocupado,3,0,0,0,1,1,2,0,0,0,0,2,8501,7,1,2,4,41312,0,0,1,1,0,2,0,0,1,9000,1,9000,0,0,2,0,1,9000,2,0,2,0,2,0,2,0,2,0,2,0,1,9000,1,34000,8500,2,0,0,0,Terciario/ superior no universitario,1,0,32,7,15,1,1,0,1,2,1,2,2,2,2,2,1,1,Muy bueno,1,2,190,mujer
997,1,3,4,resto ciudad,2,varon,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34000,8500,1,3,16,0,No corresponde,0,0,2,1,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,190,varon
997,1,4,4,resto ciudad,0,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34000,8500,3,0,0,0,No corresponde,0,0,888,8,0,1,1,0,1,2,1,2,2,2,2,2,2,0,Muy bueno,0,0,190,mujer
998,1,1,15,resto ciudad,32,mujer,1,2,0,0,ocupado,3,0,0,0,0,0,0,2,30,2,0,2,8501,7,1,2,3,10333,0,0,2,1,0,2,0,0,1,12000,1,12000,1,2000,2,0,1,14000,2,0,2,0,2,0,2,0,2,0,2,0,1,14000,1,27000,6750,2,0,0,0,Universitario,2,1,31,6,13,1,1,0,1,4,2,2,2,1,2,2,2,0,Excelente,1,1,829,mujer
998,1,2,15,resto ciudad,32,varon,2,2,0,0,ocupado,3,0,0,0,0,0,0,1,45,2,0,2,3300,1,2,2,3,10203,0,0,1,1,0,2,0,0,1,13000,1,13000,0,0,2,0,1,13000,2,0,2,0,2,0,2,0,2,0,2,0,1,13000,1,27000,6750,2,0,0,0,Secundario/ medio común,2,5,32,4,11,1,1,0,1,4,2,2,2,1,2,2,2,0,Excelente,0,0,829,varon
998,1,3,15,resto ciudad,10,mujer,3,0,2,95,inactivo,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,27000,6750,1,1,3,5,No corresponde,0,0,10,2,4,1,1,0,1,4,2,2,2,1,2,2,2,0,Excelente,0,0,829,mujer
998,1,4,15,resto ciudad,0,mujer,3,0,2,1,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27000,6750,3,0,0,0,No corresponde,0,0,0,8,0,1,1,0,1,4,2,2,2,1,2,2,2,0,Excelente,0,0,829,mujer
999,1,1,2,resto ciudad,32,varon,1,2,0,0,ocupado,3,0,0,0,0,0,0,1,45,2,0,2,7000,5,2,3,4,20331,0,0,1,1,0,2,0,0,1,35000,1,35000,0,0,2,0,1,35000,2,0,2,0,2,0,2,0,2,0,2,0,1,35000,1,35000,11667,2,0,0,0,Universitario,1,0,31,7,17,3,3,0,2002,3,2,1,2,2,2,2,2,0,Excelente,0,0,220,varon
999,1,2,2,resto ciudad,34,mujer,2,2,0,0,inactivo,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,35000,11667,2,0,0,0,Universitario,1,0,33,7,17,1,1,0,1,3,2,1,2,2,2,2,1,2,Excelente,1,1,220,mujer
999,1,3,2,resto ciudad,0,varon,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000,11667,3,0,0,0,No corresponde,0,0,0,8,0,1,1,0,1,3,2,1,2,2,2,2,2,0,Excelente,0,0,220,varon
1000,1,1,7,resto ciudad,32,varon,1,2,0,0,ocupado,2,0,0,0,0,0,0,2,68,1,1,2,6500,5,2,1,1,11111,2,0,0,0,0,0,2,0,1,10000,1,10000,2,0,2,0,1,10000,2,0,2,0,2,0,2,0,2,0,2,0,1,10000,1,18000,9000,2,0,0,0,Universitario,1,0,31,7,17,1,1,0,1,4,2,2,2,1,2,2,2,0,Muy bueno,0,0,294,varon
1000,1,2,7,resto ciudad,31,mujer,2,2,0,0,ocupado,3,0,0,0,0,0,0,1,30,1,1,2,8501,7,2,2,3,41332,0,0,1,1,0,2,0,0,1,8000,1,8000,0,0,2,0,1,8000,2,0,2,0,2,0,2,0,2,0,2,0,1,8000,1,18000,9000,2,0,0,0,Terciario/ superior no universitario,2,4,30,6,14,1,1,0,1,3,2,1,2,2,2,2,1,1,Muy bueno,2,0,294,mujer
1001,1,1,1,resto ciudad,32,mujer,1,6,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,6500,5,2,2,4,10332,0,0,1,1,0,2,0,0,1,20000,1,20000,0,0,2,0,1,20000,2,0,2,0,2,0,2,0,2,0,2,0,1,20000,1,20000,20000,2,0,0,0,Universitario,1,0,32,7,17,1,1,0,1,3,2,1,2,2,2,2,2,0,Muy bueno,2,0,157,mujer
1002,1,1,6,resto ciudad,32,mujer,1,6,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,1,9409,8,3,2,3,10332,0,0,1,1,0,2,0,0,1,18600,1,18600,0,0,2,0,1,18600,2,0,2,0,2,0,2,0,2,0,2,0,1,18600,1,18600,18600,2,0,0,0,Universitario,1,0,32,7,17,2,2,0,2002,3,2,1,2,2,2,2,2,0,Muy bueno,2,0,299,mujer
1003,1,1,3,resto ciudad,32,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,7000,5,2,2,4,20331,0,0,1,1,0,2,0,0,1,15500,1,15500,0,0,2,0,1,15500,2,0,2,0,2,0,2,0,2,0,2,0,1,15500,1,28000,14000,2,0,0,0,Universitario,1,0,31,7,17,1,1,0,1,3,2,1,2,2,2,2,2,0,Bueno,0,0,168,varon
1003,1,2,3,resto ciudad,25,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,1,7100,5,2,2,3,10333,0,0,1,1,0,2,0,0,1,10000,1,10000,0,0,2,0,1,10000,2,0,2,0,1,2500,2,0,2,0,1,2500,1,12500,1,28000,14000,1,3,13,3,No corresponde,0,0,25,6,14,2,2,0,2008,2,1,2,2,2,2,2,2,0,Bueno,2,0,168,mujer
1004,1,1,1,inquilinatos hoteles inmuebles tomados,32,varon,1,1,0,0,ocupado,3,0,0,0,0,0,0,1,44,2,0,1,4808,3,2,2,3,20333,0,0,1,1,0,2,0,0,1,13000,1,13000,0,0,2,0,1,13000,2,0,2,0,2,0,2,0,2,0,2,0,1,13000,1,13000,4333,2,0,0,0,Universitario,1,0,31,7,17,4,4,2008,2014,1,2,2,2,2,2,2,2,0,Bueno,0,0,135,varon
1004,1,2,1,inquilinatos hoteles inmuebles tomados,34,mujer,2,1,0,0,ocupado,3,0,0,0,0,0,0,1,48,1,1,1,5500,3,2,1,1,54202,0,0,1,2,3,0,0,0,1,8000,1,8000,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,1,13000,4333,2,0,0,0,Secundario/ medio común,2,3,34,4,10,4,4,2014,2014,1,2,2,2,2,2,2,2,0,Muy bueno,1,1,135,mujer
1004,1,3,1,inquilinatos hoteles inmuebles tomados,1,mujer,3,0,1,2,inactivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000,4333,1,1,16,0,No corresponde,0,0,0,1,0,1,1,0,1,1,2,2,2,2,2,2,2,0,Bueno,0,0,135,mujer
1005,1,1,6,resto ciudad,32,mujer,1,6,0,0,ocupado,3,0,0,0,0,0,0,2,52,2,0,2,8401,6,1,2,4,48332,0,0,1,1,0,2,0,0,1,28000,1,28000,2,0,2,0,1,28000,2,0,2,0,2,0,2,0,2,0,2,0,1,28000,1,28000,28000,2,0,0,0,Universitario,1,0,31,7,17,1,1,0,1,5,1,2,2,1,2,2,2,0,Muy bueno,2,0,333,mujer
1006,1,1,6,resto ciudad,32,varon,1,6,0,0,ocupado,3,0,0,0,0,0,0,1,45,1,1,1,2002,1,2,3,4,10201,0,0,1,1,0,2,0,0,9,25000,9,25000,0,0,2,0,9,25000,2,0,2,0,2,0,2,0,2,0,2,0,9,25000,9,43000,21500,2,0,0,0,Universitario,1,0,31,7,17,6,6,0,2013,2,1,2,2,2,2,2,2,0,Excelente,0,0,220,varon
1006,1,2,6,resto ciudad,32,mujer,8,6,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,2,3200,1,2,2,4,41332,0,0,1,1,0,2,0,0,9,18000,9,18000,0,0,2,0,9,18000,2,0,2,0,2,0,2,0,2,0,2,0,9,18000,9,43000,21500,2,0,0,0,Universitario,1,0,32,7,17,5,5,2005,2012,2,1,2,2,2,2,2,2,0,Excelente,2,0,220,mujer
1007,1,1,1,resto ciudad,32,varon,1,2,0,0,ocupado,3,0,0,0,0,0,0,1,40,2,0,1,8401,6,1,2,4,10202,0,0,2,1,0,2,0,0,1,45000,1,45000,0,0,2,0,1,45000,2,0,2,0,2,0,2,0,2,0,2,0,1,45000,1,75000,37500,2,0,0,0,Universitario,1,0,32,7,17,3,3,0,2007,2,1,2,2,2,2,2,2,0,Excelente,0,0,125,varon
